OBJECTID *,FULL_ADDRE,zon_new,full_zonin,PIN,MAPBLOCKLO,hood,ZIP_CODE,POINT_X,POINT_Y
6448,5275 BUTLER ST APT 542,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6449,5275 BUTLER ST APT 414,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6450,5275 BUTLER ST APT 556,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6451,5275 BUTLER ST APT 452,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6452,5275 BUTLER ST,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6453,5275 BUTLER ST APT 525,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6454,5275 BUTLER ST APT 564,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6455,5275 BUTLER ST APT 451,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6456,5275 BUTLER ST APT 517,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6457,5275 BUTLER ST APT 509,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6458,5275 BUTLER ST APT 447,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6459,5275 BUTLER ST APT 589,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6460,5275 BUTLER ST APT 438,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6461,5275 BUTLER ST APT 378,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6462,5275 BUTLER ST APT 651,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6463,5275 BUTLER ST APT 380,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6464,5275 BUTLER ST APT 510,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6465,5275 BUTLER ST APT 390,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6466,5275 BUTLER ST APT 422,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6467,5275 BUTLER ST APT 557,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6468,5275 BUTLER ST APT 102,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6469,5275 BUTLER ST APT 387,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6470,5275 BUTLER ST APT 453,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6471,5275 BUTLER ST APT 563,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6472,5275 BUTLER ST APT 656,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6473,5275 BUTLER ST APT 405,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6474,5275 BUTLER ST APT 572,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6475,5275 BUTLER ST APT 684,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6476,5275 BUTLER ST APT 628,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6477,5275 BUTLER ST APT 358,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6478,5275 BUTLER ST APT 660,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6479,5275 BUTLER ST APT 575,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6480,5275 BUTLER ST APT 511,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6481,5275 BUTLER ST APT 411,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6482,5275 BUTLER ST APT 104,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6483,5275 BUTLER ST APT 313,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6484,5275 BUTLER ST APT 429,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6485,5275 BUTLER ST APT 629,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6486,5275 BUTLER ST APT 555,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6487,5275 BUTLER ST APT 350,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6488,5275 BUTLER ST APT 478,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6489,5275 BUTLER ST APT 551,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6490,5275 BUTLER ST APT 454,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6491,5309 BUTLER ST,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.952285,40.482407
6492,5275 BUTLER ST APT 687,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6493,5275 BUTLER ST APT 685,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6494,5275 BUTLER ST APT 658,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6495,5275 BUTLER ST APT 364,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6496,5275 BUTLER ST APT 569,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6497,5275 BUTLER ST APT 360,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6498,5275 BUTLER ST APT 458,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6499,5275 BUTLER ST APT 307,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6500,5275 BUTLER ST APT 489,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6501,5275 BUTLER ST APT 546,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6502,5275 BUTLER ST APT 619,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6503,5275 BUTLER ST APT 519,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6504,5275 BUTLER ST APT 680,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6505,5275 BUTLER ST APT 507,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6506,5275 BUTLER ST APT 617,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6507,5275 BUTLER ST APT 436,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6508,5275 BUTLER ST APT 631,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6509,5275 BUTLER ST APT 354,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6510,5275 BUTLER ST APT 112,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6511,5275 BUTLER ST APT 574,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6512,5275 BUTLER ST APT 587,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6513,5275 BUTLER ST APT 214,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6514,5275 BUTLER ST APT 481,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6515,5275 BUTLER ST APT 625,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6516,5275 BUTLER ST APT 329,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6517,5275 BUTLER ST APT 456,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6518,5275 BUTLER ST APT 314,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6519,5275 BUTLER ST APT 527,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6520,5275 BUTLER ST APT 423,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6521,5275 BUTLER ST APT 426,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6522,5275 BUTLER ST APT 442,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6523,5275 BUTLER ST APT 357,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6524,5275 BUTLER ST APT 349,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6525,5275 BUTLER ST APT 410,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6526,5275 BUTLER ST APT 338,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6527,5275 BUTLER ST APT 536,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6528,5275 BUTLER ST APT 328,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6529,5275 BUTLER ST APT 425,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6530,5275 BUTLER ST APT 448,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6531,5275 BUTLER ST APT 614,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6532,5275 BUTLER ST APT 607,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6533,5275 BUTLER ST APT 356,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6534,5275 BUTLER ST APT 554,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6535,5275 BUTLER ST APT 306,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6536,5275 BUTLER ST APT 474,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6537,5275 BUTLER ST APT 428,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6538,5275 BUTLER ST APT 379,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6539,5275 BUTLER ST APT 580,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6540,5275 BUTLER ST APT 677,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6541,5275 BUTLER ST APT 558,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6542,5275 BUTLER ST APT 430,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6543,5275 BUTLER ST APT 603,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6544,5275 BUTLER ST APT 459,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6545,5275 BUTLER ST APT 421,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6546,5275 BUTLER ST APT 206,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6547,5275 BUTLER ST APT 503,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6548,5275 BUTLER ST APT 665,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6549,5275 BUTLER ST APT 571,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6550,5275 BUTLER ST APT 552,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6551,5275 BUTLER ST APT 484,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6552,5275 BUTLER ST APT 561,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6553,5275 BUTLER ST APT 609,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6554,5275 BUTLER ST APT 621,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6555,5275 BUTLER ST APT 406,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6556,5275 BUTLER ST APT 347,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6557,5275 BUTLER ST APT 522,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6558,5275 BUTLER ST APT 653,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6559,5275 BUTLER ST APT 479,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6560,5275 BUTLER ST APT 319,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6561,5275 BUTLER ST APT 679,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6562,5275 BUTLER ST APT 480,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6563,5275 BUTLER ST APT 514,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6564,5275 BUTLER ST APT 588,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6565,5275 BUTLER ST APT 351,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6566,5275 BUTLER ST APT 671,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6567,5275 BUTLER ST APT 327,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6568,5275 BUTLER ST APT 317,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6569,5275 BUTLER ST APT 530,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6570,5275 BUTLER ST APT 682,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6571,5275 BUTLER ST APT 482,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6572,5275 BUTLER ST APT 377,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6573,5275 BUTLER ST APT 110,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6574,5275 BUTLER ST APT 301,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6575,5275 BUTLER ST APT 689,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6576,5275 BUTLER ST APT 427,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6577,5275 BUTLER ST APT 577,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6578,5275 BUTLER ST APT 681,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6579,5275 BUTLER ST APT 450,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6580,5275 BUTLER ST APT 649,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6581,5275 BUTLER ST APT 526,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6582,5275 BUTLER ST APT 345,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6583,5275 BUTLER ST APT 202,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6584,5275 BUTLER ST APT 584,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6585,5275 BUTLER ST APT 626,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6586,5275 BUTLER ST APT 385,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6587,5275 BUTLER ST APT 334,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6588,5275 BUTLER ST APT 408,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6589,5275 BUTLER ST APT 655,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6590,5275 BUTLER ST APT 352,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6591,5275 BUTLER ST APT 374,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6592,5275 BUTLER ST APT 401,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6593,5275 BUTLER ST APT 311,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6594,5275 BUTLER ST APT 342,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6595,5275 BUTLER ST APT 523,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6596,5275 BUTLER ST APT 417,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6597,5275 BUTLER ST APT 520,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6598,5275 BUTLER ST APT 413,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6599,5275 BUTLER ST APT 464,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6600,5275 BUTLER ST APT 502,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6601,5275 BUTLER ST APT 384,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6602,5275 BUTLER ST APT 610,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6603,5275 BUTLER ST APT 330,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6604,5275 BUTLER ST APT 210,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6605,5275 BUTLER ST APT 321,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6606,5275 BUTLER ST APT 463,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6607,5275 BUTLER ST APT 389,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6608,5275 BUTLER ST APT 469,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6609,5275 BUTLER ST APT 308,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6610,5275 BUTLER ST APT 348,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6611,5275 BUTLER ST APT 485,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6612,5275 BUTLER ST APT 581,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6613,5275 BUTLER ST APT 488,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6614,5275 BUTLER ST APT 627,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6615,5275 BUTLER ST APT 359,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6616,5275 BUTLER ST APT 602,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6617,5275 BUTLER ST APT 585,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6618,5275 BUTLER ST APT 361,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6619,5275 BUTLER ST APT 620,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6620,5275 BUTLER ST APT 506,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6621,5275 BUTLER ST APT 661,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
